Temperature,Pressure,Humidity,CO2 (ppm),DUST TSP,DUST PM2.5,DUST PM10,door,window,occupancy
23.71,747.0935,17.5,464,5,4,5,1,0,0
23.72,747.12354,17.53,462,4,4,4,1,0,0
23.72,747.13104,17.54,463,4,4,4,1,0,0
23.72,747.13104,17.56,463,5,4,5,1,0,0
23.72,747.12354,17.51,463,4,3,4,1,0,0
23.72,747.1385,17.54,465,4,4,4,1,0,0
23.72,747.161,17.57,465,5,5,5,1,0,0
23.72,747.1685,17.52,464,4,4,4,1,0,0
23.72,747.1685,17.54,465,5,4,5,1,0,0
23.72,747.1685,17.52,464,4,4,4,1,0,0
23.72,747.18353,17.57,464,5,5,5,1,0,0
23.72,747.18353,17.57,465,4,4,4,1,0,0
23.73,747.19855,17.58,466,4,4,4,1,0,0
23.73,747.21356,17.58,465,4,4,4,1,0,0
23.73,747.22107,17.55,466,4,4,4,1,0,0
23.72,747.22107,17.57,465,5,4,5,1,0,0
23.72,747.236,17.61,464,4,4,4,1,0,0
23.72,747.25104,17.57,465,4,4,4,1,0,0
23.73,747.25104,17.58,467,4,4,4,1,0,0
23.73,747.26605,17.57,464,4,4,4,1,0,0
23.73,747.27356,17.58,466,4,4,4,1,0,0
23.73,747.281,17.58,465,4,4,4,1,0,0
23.73,747.27356,17.61,467,4,4,4,1,0,0
23.72,747.2885,17.63,467,5,4,5,1,0,0
23.72,747.3035,17.61,466,5,4,5,1,0,0
23.72,747.281,17.66,465,4,4,4,1,0,0
23.72,747.2885,17.67,467,4,4,4,1,0,0
23.72,747.3035,17.62,465,5,4,5,1,0,0
23.72,747.31104,17.64,467,4,4,4,1,0,0
23.72,747.31104,17.63,467,4,4,4,1,0,0
23.72,747.32605,17.67,467,4,4,4,1,0,0
23.72,747.33356,17.66,468,4,4,4,1,0,0
23.72,747.31854,17.66,467,4,4,4,1,0,0
23.72,747.32605,17.69,467,4,4,4,1,0,0
23.72,747.32605,17.7,467,4,4,4,1,0,0
23.72,747.34106,17.71,468,3,3,3,1,0,0
23.72,747.33356,17.69,468,4,3,4,1,0,0
23.72,747.3486,17.66,467,5,4,5,1,0,0
23.72,747.37854,17.72,470,4,4,4,1,0,0
23.72,747.416,17.68,469,4,4,4,1,0,0
23.71,747.44604,17.72,471,3,3,3,1,0,0
23.71,747.4911,17.7,468,4,4,4,1,0,0
23.7,747.5061,17.73,469,4,3,4,1,0,0
23.7,747.5361,17.72,470,3,3,3,1,0,0
23.7,747.59607,17.69,469,4,4,4,1,0,0
23.69,747.6186,17.72,469,3,3,3,1,0,0
23.69,747.6186,17.74,469,4,4,4,1,0,0
23.69,747.6336,17.73,468,3,3,3,1,0,0
23.68,747.6336,17.75,470,4,3,4,1,0,0
23.68,747.6186,17.77,469,4,3,4,1,0,0
23.69,747.6486,17.74,469,4,4,4,1,0,0
23.68,747.6636,17.77,471,4,4,4,1,0,0
23.68,747.6711,17.79,469,4,4,4,1,0,0
23.68,747.6786,17.77,469,4,4,4,1,0,0
23.68,747.70105,17.76,470,4,3,4,1,0,0
23.68,747.70856,17.78,470,4,3,4,1,0,0
23.68,747.70105,17.78,470,3,3,3,1,0,0
23.68,747.7236,17.81,471,4,4,4,1,0,0
23.68,747.71606,17.79,472,4,3,4,1,0,0
23.68,747.7311,17.78,470,4,4,4,1,0,0
23.68,747.74603,17.79,472,5,5,5,1,0,0
23.68,747.75354,17.81,470,4,4,4,1,0,0
23.67,747.75354,17.81,471,4,4,4,1,0,0
23.67,747.75354,17.76,470,4,4,4,1,0,0
23.67,747.74603,17.81,471,5,5,5,1,0,0
23.66,747.76855,17.83,470,4,4,4,1,0,0
23.66,747.7986,17.82,472,4,4,4,1,0,0
23.66,747.7911,17.82,471,4,4,4,1,0,0
23.66,747.78357,17.8,471,5,4,5,1,0,0
23.65,747.78357,17.86,472,4,3,4,1,0,0
23.65,747.78357,17.84,471,4,3,4,1,0,0
23.65,747.8136,17.83,471,4,4,4,1,0,0
23.64,747.8286,17.83,471,4,4,4,1,0,0
23.64,747.84357,17.87,472,4,4,4,1,0,0
23.64,747.8511,17.84,472,4,4,4,1,0,0
23.63,747.8586,17.88,472,4,4,4,1,0,0
23.63,747.8586,17.86,472,4,4,4,1,0,0
23.63,747.8736,17.9,472,4,4,4,1,0,0
23.63,747.88855,17.88,473,4,4,4,1,0,0
23.63,747.89606,17.86,474,4,4,4,1,0,0
23.62,747.9261,17.85,474,5,4,5,1,0,0
23.62,747.9261,17.88,474,3,3,3,1,0,0
23.62,747.9561,17.94,474,3,3,3,1,0,0
23.62,747.9786,17.93,475,4,4,4,1,0,0
23.62,747.9861,17.92,475,5,4,5,1,0,0
23.62,748.0011,17.92,474,4,4,4,1,0,0
23.61,748.0236,17.88,474,3,3,3,1,0,0
23.61,748.0461,17.91,474,4,3,4,1,0,0
23.61,748.0536,17.92,474,3,3,3,1,0,0
23.61,748.0611,17.95,476,3,3,3,1,0,0
23.6,748.0761,17.93,477,4,4,4,1,0,0
23.6,748.0761,17.96,478,3,3,3,1,0,0
23.6,748.0836,17.95,479,3,3,3,1,0,0
23.6,748.09863,17.95,482,3,3,3,1,0,0
23.6,748.11365,17.96,480,4,4,4,1,0,0
23.59,748.10614,17.98,482,4,4,4,1,0,0
23.59,748.11365,17.98,483,4,3,4,1,0,0
23.59,748.1286,17.99,483,4,3,4,1,0,0
23.59,748.1586,18.01,484,4,4,4,1,0,0
23.58,748.1661,17.98,483,4,3,4,1,0,0
23.58,748.1661,17.98,483,4,4,4,1,0,0
23.58,748.1886,17.99,483,4,3,4,1,0,0
23.57,748.2186,17.96,484,4,4,4,1,0,0
23.57,748.22614,17.97,484,4,3,4,1,0,0
23.57,748.24115,17.98,484,4,4,4,1,0,0
23.56,748.25616,17.98,486,4,3,4,1,0,0
23.56,748.2786,17.98,486,4,4,4,1,0,0
23.56,748.3161,17.98,485,4,4,4,1,0,0
23.55,748.3386,18,484,4,4,4,1,0,0
23.55,748.36115,17.98,486,3,3,3,1,0,0
23.55,748.36865,17.95,486,4,3,4,1,0,0
23.54,748.38367,17.96,486,4,3,4,1,0,0
23.54,748.41364,17.99,486,3,3,3,1,0,0
23.53,748.44366,17.97,485,3,3,3,1,0,0
23.52,748.43616,17.98,487,3,3,3,1,0,0
23.52,748.4586,18,485,4,4,4,1,0,0
23.52,748.48114,18,486,4,4,4,1,0,0
23.52,748.4961,18.02,484,4,3,4,1,0,0
23.51,748.51117,18,485,3,3,3,1,0,0
23.51,748.5337,18,484,4,4,4,1,0,0
23.5,748.55615,18.01,484,3,3,3,1,0,0
23.5,748.5936,17.99,484,4,4,4,1,0,0
23.5,748.61615,18,485,3,3,3,1,0,0
23.49,748.63116,18.03,484,4,3,4,1,0,0
23.49,748.63116,18.02,485,4,3,4,1,0,0
23.49,748.6461,18.02,484,4,3,4,1,0,0
23.48,748.66864,17.99,485,4,3,4,1,0,0
23.48,748.67615,17.99,484,3,3,3,1,0,0
23.47,748.69116,18.01,484,4,3,4,1,0,0
23.47,748.7062,18.03,485,4,3,4,1,0,0
23.47,748.7062,17.99,484,3,3,3,1,0,0
23.47,748.7212,18,484,4,3,4,1,0,0
23.46,748.7212,18,484,4,3,4,1,0,0
23.46,748.72864,18.03,485,3,3,3,1,0,0
23.45,748.75867,18.03,481,3,3,3,1,0,0
23.45,748.75116,18.04,481,4,4,4,1,0,0
23.45,748.7737,18.05,482,4,4,4,1,0,0
23.45,748.79614,18.03,484,4,4,4,1,0,0
23.45,748.8262,18.04,482,4,3,4,1,0,0
23.45,748.8487,18.01,482,4,3,4,1,0,0
23.44,748.87115,17.99,482,3,3,3,1,0,0
23.44,748.87866,18.02,482,4,4,4,1,0,0
23.44,748.87866,18.02,482,4,3,4,1,0,0
23.43,748.9012,18.03,481,3,3,3,1,0,0
23.43,748.92365,18,482,4,3,4,1,0,0
23.43,748.93866,18.01,483,4,4,4,1,0,0
23.43,748.9612,18.04,481,4,3,4,1,0,0
23.43,748.9912,18.04,482,3,3,3,1,0,0
23.42,749.0062,18.03,482,3,3,3,1,0,0
23.42,749.0287,18.01,481,3,3,3,1,0,0
23.42,749.0512,18.04,481,3,3,3,1,0,0
23.42,749.07367,18.05,480,4,4,4,1,0,0
23.42,749.06616,18.03,480,4,4,4,1,0,0
23.41,749.07367,18.05,481,4,4,4,1,0,0
23.41,749.06616,18.01,481,4,4,4,1,0,0
23.41,749.06616,18.01,480,3,3,3,1,0,0
23.4,749.07367,18,479,3,3,3,1,0,0
23.41,749.0887,18.03,478,4,4,4,1,0,0
23.4,749.06616,18.02,480,3,3,3,1,0,0
23.4,749.06616,18.04,479,4,3,4,1,0,0
23.4,749.0887,18.03,478,4,3,4,1,0,0
23.4,749.0962,18.05,477,3,3,3,1,0,0
23.39,749.1187,18.01,477,3,3,3,1,0,0
23.39,749.1337,18.03,478,3,3,3,1,0,0
23.39,749.14874,18.03,479,3,3,3,1,0,0
23.39,749.1562,18.04,478,3,3,3,1,0,0
23.39,749.1637,18.01,479,3,3,3,1,0,0
23.39,749.1562,18.05,478,4,3,4,1,0,0
23.39,749.14874,18.04,477,3,3,3,1,0,0
23.38,749.14874,18.07,477,4,3,4,1,0,0
23.38,749.1562,18.04,477,3,3,3,1,0,0
23.38,749.1562,18.06,476,3,3,3,1,0,0
23.38,749.1637,18.04,476,4,3,4,1,0,0
23.38,749.1712,18.03,478,2,2,2,1,0,0
23.38,749.1937,18.05,477,4,3,4,1,0,0
23.38,749.2162,18.04,475,3,3,3,1,0,0
23.38,749.2237,18.06,475,4,4,4,1,0,0
23.38,749.2237,18.06,476,4,4,4,1,0,0
23.37,749.2237,18.04,475,4,3,4,1,0,0
23.37,749.2387,18.07,475,3,3,3,1,0,0
23.37,749.2312,18.01,475,3,3,3,1,0,0
23.37,749.2162,18.05,475,3,3,3,1,0,0
23.37,749.2237,18.05,472,3,3,3,1,0,0
23.37,749.2237,18.05,473,3,3,3,1,0,0
23.37,749.2237,18.05,475,3,3,3,1,0,0
23.36,749.2312,18.07,475,4,3,4,1,0,0
23.36,749.2387,18.07,475,3,3,3,1,0,0
23.36,749.26874,18.03,475,4,4,4,1,0,0
23.36,749.26874,18.04,473,4,3,4,1,0,0
23.36,749.28375,18.03,473,3,3,3,1,0,0
23.36,749.27625,18.02,471,3,3,3,1,0,0
23.35,749.26874,18.05,474,3,3,3,1,0,0
23.35,749.26874,18.04,473,3,3,3,1,0,0
23.35,749.26874,18.07,474,4,3,4,1,0,0
23.35,749.2612,18.06,473,3,3,3,1,0,0
23.35,749.2612,18.06,472,3,3,3,1,0,0
23.35,749.2537,18.04,473,3,3,3,1,0,0
23.35,749.2537,18.06,473,3,3,3,1,0,0
23.34,749.2537,18.05,472,4,3,4,1,0,0
23.34,749.2537,18.03,472,3,3,3,1,0,0
23.34,749.2612,18.06,472,3,3,3,1,0,0
23.34,749.27625,18.06,472,3,2,3,1,0,0
23.34,749.2987,18.06,470,3,3,3,1,0,0
23.34,749.3062,18.06,470,3,2,3,1,0,0
23.34,749.3212,18.07,470,4,3,4,1,0,0
23.34,749.3212,18.07,471,3,3,3,1,0,0
23.33,749.33624,18.07,470,3,3,3,1,0,0
23.34,749.3587,18.07,469,4,3,4,1,0,0
23.34,749.3662,18.08,470,3,3,3,1,0,0
23.33,749.3662,18.07,470,3,3,3,1,0,0
23.33,749.3662,18.1,470,3,2,3,1,0,0
23.34,749.3962,18.07,469,3,3,3,1,0,0
23.34,749.41125,18.05,471,3,3,3,1,0,0
23.33,749.40375,18.05,469,3,3,3,1,0,0
23.33,749.4337,18.06,469,4,3,4,1,0,0
23.33,749.4412,18.06,469,3,3,3,1,0,0
23.33,749.4487,18.08,469,3,3,3,1,0,0
23.33,749.46375,18.06,466,3,3,3,1,0,0
23.33,749.4862,18.08,468,3,2,3,1,0,0
23.33,749.5012,18.1,469,3,2,3,1,0,0
23.32,749.5087,18.09,467,3,3,3,1,0,0
23.32,749.5312,18.07,467,4,3,4,1,0,0
23.32,749.5312,18.09,468,3,3,3,1,0,0
23.33,749.5312,18.06,466,3,3,3,1,0,0
23.32,749.5387,18.06,466,3,3,3,1,0,0
23.32,749.52374,18.06,468,3,2,3,1,0,0
23.33,749.5462,18.05,468,3,3,3,1,0,0
23.33,749.5612,18.1,465,2,2,2,1,0,0
23.32,749.5537,18.06,466,3,3,3,1,0,0
23.32,749.5687,18.08,467,3,3,3,1,0,0
23.32,749.57623,18.08,467,3,3,3,1,0,0
23.32,749.57623,18.08,467,3,3,3,1,0,0
23.32,749.5612,18.09,466,3,3,3,1,0,0
23.32,749.58374,18.08,466,3,3,3,1,0,0
23.32,749.59125,18.09,467,3,3,3,1,0,0
23.32,749.6212,18.09,465,3,3,3,1,0,0
23.32,749.6362,18.09,465,3,3,3,1,0,0
23.32,749.65125,18.1,466,3,3,3,1,0,0
23.32,749.6737,18.1,464,4,3,4,1,0,0
23.32,749.6962,18.11,466,3,3,3,1,0,0
23.31,749.71124,18.09,465,3,3,3,1,0,0
23.31,749.71875,18.13,465,3,2,3,1,0,0
23.32,749.73376,18.08,466,3,3,3,1,0,0
23.31,749.7488,18.1,466,3,2,3,1,0,0
23.31,749.7563,18.11,464,4,3,4,1,0,0
23.31,749.7563,18.1,464,3,3,3,1,0,0
23.31,749.76373,18.1,463,3,2,3,1,0,0
23.31,749.76373,18.09,462,3,3,3,1,0,0
23.31,749.76373,18.1,463,2,2,2,1,0,0
23.31,749.76373,18.11,463,3,2,3,1,0,0
23.31,749.76373,18.12,462,3,2,3,1,0,0
23.31,749.77875,18.13,462,3,2,3,1,0,0
23.31,749.78625,18.11,461,3,3,3,1,0,0
23.31,749.78625,18.12,462,2,2,2,1,0,0
23.31,749.79376,18.13,462,3,3,3,1,0,0
23.31,749.8087,18.12,462,3,3,3,1,0,0
23.31,749.8087,18.1,462,3,3,3,1,0,0
23.31,749.8013,18.1,462,3,3,3,1,0,0
23.31,749.8087,18.13,461,2,2,2,1,0,0
23.3,749.8013,18.11,461,3,3,3,1,0,0
23.3,749.78625,18.11,461,3,2,3,1,0,0
23.31,749.79376,18.13,461,3,3,3,1,0,0
23.31,749.8013,18.12,461,4,4,4,1,0,0
23.31,749.78625,18.13,462,3,2,3,1,0,0
23.31,749.79376,18.12,461,2,2,2,1,0,0
23.3,749.77124,18.13,460,3,3,3,1,0,0
23.3,749.7563,18.12,459,3,2,3,1,0,0
23.3,749.76373,18.12,459,3,3,3,1,0,0
23.3,749.7563,18.1,459,3,2,3,1,0,0
23.3,749.7563,18.1,459,4,3,4,1,0,0
23.3,749.7563,18.12,460,2,2,2,1,0,0
23.3,749.77124,18.12,459,3,3,3,1,0,0
23.3,749.76373,18.13,459,4,3,4,1,0,0
23.3,749.77124,18.15,459,3,2,3,1,0,0
23.3,749.77875,18.12,458,3,2,3,1,0,0
23.3,749.78625,18.11,458,3,2,3,1,0,0
23.3,749.79376,18.15,458,3,2,3,1,0,0
23.3,749.77875,18.15,457,3,3,3,1,0,0
23.3,749.78625,18.11,460,3,2,3,1,0,0
23.3,749.79376,18.11,458,3,3,3,1,0,0
23.3,749.8087,18.14,456,3,2,3,1,0,0
23.3,749.8162,18.11,456,3,3,3,1,0,0
23.3,749.83124,18.12,459,2,2,2,1,0,0
23.3,749.84625,18.14,459,2,2,2,1,0,0
23.3,749.86127,18.13,457,3,3,3,1,0,0
23.3,749.86127,18.15,456,3,3,3,1,0,0
23.3,749.8838,18.12,456,3,3,3,1,0,0
23.3,749.8838,18.14,455,3,3,3,1,0,0
23.3,749.90625,18.13,456,4,3,4,1,0,0
23.3,749.92126,18.11,456,4,3,4,1,0,0
23.3,749.9363,18.16,453,3,2,3,1,0,0
23.3,749.9363,18.13,456,3,2,3,1,0,0
23.29,749.9288,18.16,456,3,3,3,1,0,0
23.29,749.9363,18.16,454,2,2,2,1,0,0
23.29,749.9438,18.15,455,3,3,3,1,0,0
23.29,749.9288,18.14,453,3,3,3,1,0,0
23.29,749.9438,18.14,455,3,3,3,1,0,0
23.29,749.9363,18.13,455,2,2,2,1,0,0
23.29,749.9363,18.18,454,4,3,4,1,0,0
23.3,749.95123,18.13,453,2,2,2,1,0,0
23.29,749.95123,18.13,454,2,2,2,1,0,0
23.29,749.95874,18.15,454,3,3,3,1,0,0
23.29,749.95123,18.14,451,4,3,4,1,0,0
23.29,749.95874,18.15,454,4,3,4,1,0,0
23.29,749.97375,18.2,453,3,3,3,1,0,0
23.29,750.0038,18.16,454,3,3,3,1,0,0
23.3,750.0113,18.14,452,2,2,2,1,0,0
23.3,750.0338,18.17,453,2,2,2,1,0,0
23.29,750.0563,18.14,451,3,3,3,1,0,0
23.29,750.0638,18.17,453,3,3,3,1,0,0
23.29,750.0788,18.14,452,3,3,3,1,0,0
23.29,750.0863,18.12,453,3,3,3,1,0,0
23.29,750.10126,18.16,452,3,3,3,1,0,0
23.29,750.10876,18.18,453,3,2,3,1,0,0
23.29,750.10126,18.16,452,3,3,3,1,0,0
23.29,750.10876,18.15,451,3,3,3,1,0,0
23.29,750.10876,18.13,451,3,2,3,1,0,0
23.29,750.10876,18.18,451,3,2,3,1,0,0
23.29,750.1313,18.17,453,3,2,3,1,0,0
23.29,750.1538,18.17,452,3,2,3,1,0,0
23.29,750.1613,18.16,451,2,2,2,1,0,0
23.29,750.1688,18.16,451,2,2,2,1,0,0
23.29,750.1913,18.15,452,3,2,3,1,0,0
23.29,750.2063,18.17,451,3,3,3,1,0,0
23.29,750.2213,18.15,450,3,3,3,1,0,0
23.29,750.2213,18.19,451,3,3,3,1,0,0
23.29,750.23627,18.17,453,3,3,3,1,0,0
23.29,750.23627,18.18,452,3,2,3,1,0,0
23.29,750.2438,18.16,448,3,3,3,1,0,0
23.29,750.2663,18.17,449,3,2,3,1,0,0
23.29,750.2738,18.15,450,3,3,3,1,0,0
23.29,750.28876,18.16,451,2,2,2,1,0,0
23.29,750.30383,18.21,450,3,2,3,1,0,0
23.29,750.31885,18.17,449,3,3,3,1,0,0
23.28,750.3263,18.17,450,2,2,2,1,0,0
23.29,750.3488,18.19,450,3,3,3,1,0,0
23.29,750.3713,18.17,449,2,2,2,1,0,0
23.28,750.3713,18.19,449,3,2,3,1,0,0
23.28,750.3563,18.16,449,2,2,2,1,0,0
23.28,750.36383,18.15,450,3,2,3,1,0,0
23.28,750.3938,18.16,448,3,3,3,1,0,0
23.28,750.4088,18.17,449,3,2,3,1,0,0
23.28,750.4088,18.2,450,3,3,3,1,0,0
23.28,750.4463,18.17,448,3,2,3,1,0,0
23.28,750.4538,18.16,448,3,3,3,1,0,0
23.28,750.4838,18.18,448,3,3,3,1,0,0
23.28,750.49884,18.21,448,3,3,3,1,0,0
23.28,750.5213,18.16,448,2,2,2,1,0,0
23.28,750.5363,18.17,449,3,3,3,1,0,0
23.28,750.5663,18.18,449,3,3,3,1,0,0
23.28,750.5813,18.18,448,2,2,2,1,0,0
23.28,750.6038,18.18,446,3,3,3,1,0,0
23.28,750.64136,18.19,446,3,3,3,1,0,0
23.27,750.64136,18.18,447,2,2,2,1,0,0
23.28,750.6638,18.22,446,3,3,3,1,0,0
23.28,750.6638,18.18,447,3,3,3,1,0,0
23.28,750.67883,18.2,447,2,2,2,1,0,0
23.27,750.68634,18.19,447,3,3,3,1,0,0
23.27,750.7013,18.22,446,3,3,3,1,0,0
23.27,750.7013,18.2,447,3,3,3,1,0,0
23.28,750.7238,18.21,446,2,2,2,1,0,0
23.27,750.74634,18.2,447,2,2,2,1,0,0
23.27,750.75385,18.21,446,3,2,3,1,0,0
23.27,750.77637,18.2,447,2,2,2,1,0,0
23.27,750.76886,18.2,445,3,3,3,1,0,0
23.28,750.77637,18.18,446,3,3,3,1,0,0
23.27,750.76886,18.21,444,3,3,3,1,0,0
23.27,750.7988,18.18,446,3,3,3,1,0,0
23.27,750.7839,18.19,444,3,3,3,1,0,0
23.27,750.80634,18.16,443,3,3,3,1,0,0
23.27,750.82886,18.21,443,2,2,2,1,0,0
23.27,750.83636,18.19,444,3,3,3,1,0,0
23.27,750.8438,18.2,444,3,3,3,1,0,0
23.27,750.87384,18.22,444,3,2,3,1,0,0
23.27,750.88885,18.24,445,2,2,2,1,0,0
23.27,750.9114,18.21,444,2,2,2,1,0,0
23.27,750.9189,18.19,443,2,2,2,1,0,0
23.27,750.93384,18.22,443,3,2,3,1,0,0
23.27,750.94885,18.2,442,3,3,3,1,0,0
23.27,750.99384,18.21,443,3,3,3,1,0,0
23.27,751.00885,18.2,443,3,2,3,1,0,0
23.27,751.01636,18.19,443,3,3,3,1,0,0
23.27,751.0314,18.2,445,3,3,3,1,0,0
23.27,751.0614,18.21,443,3,3,3,1,0,0
23.27,751.07635,18.19,444,3,3,3,1,0,0
23.27,751.0989,18.19,443,3,3,3,1,0,0
23.27,751.1064,18.2,443,3,3,3,1,0,0
23.26,751.1139,18.21,443,2,2,2,1,0,0
23.26,751.15137,18.19,442,3,3,3,1,0,0
23.26,751.1589,18.18,442,3,3,3,1,0,0
23.26,751.1663,18.2,443,2,2,2,1,0,0
23.26,751.18134,18.2,443,3,3,3,1,0,0
23.26,751.18884,18.19,443,4,3,4,1,0,0
23.26,751.19635,18.22,441,2,2,2,1,0,0
23.26,751.2039,18.2,441,3,3,3,1,0,0
23.26,751.2039,18.22,442,3,3,3,1,0,0
23.26,751.2114,18.21,443,2,2,2,1,0,0
23.26,751.2414,18.21,441,4,3,4,1,0,0
23.26,751.27136,18.21,442,3,3,3,1,0,0
23.26,751.2864,18.22,441,2,2,2,1,0,0
23.25,751.30884,18.2,441,3,2,3,1,0,0
23.26,751.32385,18.22,441,3,2,3,1,0,0
23.26,751.3464,18.22,441,3,3,3,1,0,0
23.26,751.33887,18.22,441,3,3,3,1,0,0
23.26,751.3539,18.22,441,3,3,3,1,0,0
23.26,751.3839,18.2,441,2,2,2,1,0,0
23.26,751.3989,18.23,441,3,2,3,1,0,0
23.26,751.4139,18.24,441,3,3,3,1,0,0
23.26,751.4214,18.21,439,3,3,3,1,0,0
23.26,751.4439,18.22,442,2,2,2,1,0,0
23.26,751.45135,18.24,440,3,3,3,1,0,0
23.26,751.4739,18.21,441,3,3,3,1,0,0
23.27,751.4964,18.2,442,3,3,3,1,0,0
23.27,751.4964,18.21,441,3,3,3,1,0,0
23.27,751.5264,18.22,441,3,3,3,1,0,0
23.27,751.5489,18.22,440,3,2,3,1,0,0
23.27,751.5714,18.2,437,2,2,2,1,0,0
23.27,751.5864,18.26,438,3,3,3,1,0,0
23.27,751.6164,18.22,439,3,3,3,1,0,0
23.28,751.6314,18.22,440,3,3,3,1,0,0
23.28,751.66895,18.22,439,4,3,4,1,0,0
23.28,751.67645,18.21,439,3,3,3,1,0,0
23.28,751.6989,18.18,438,3,3,3,1,0,0
23.29,751.7289,18.18,439,3,3,3,1,0,0
23.29,751.7439,18.23,438,3,3,3,1,0,0
23.3,751.7589,18.21,438,2,2,2,1,0,0
23.3,751.78143,18.19,439,2,2,2,1,0,0
23.31,751.81146,18.22,440,3,3,3,1,0,0
23.31,751.8264,18.17,438,3,3,3,1,0,0
23.31,751.8339,18.22,440,3,3,3,1,0,0
23.32,751.84143,18.18,438,3,3,3,1,0,0
23.32,751.84143,18.19,438,3,2,3,1,0,0
23.33,751.86395,18.12,438,3,3,3,1,0,0
23.33,751.8714,18.14,438,2,2,2,1,0,0
23.34,751.8864,18.16,438,3,3,3,1,0,0
23.34,751.90894,18.17,438,3,2,3,1,0,0
23.34,751.92395,18.13,438,3,2,3,1,0,0
23.35,751.96893,18.15,440,3,3,3,1,0,0
23.35,751.99146,18.12,440,2,2,2,1,0,0
23.36,752.0214,18.18,440,3,3,3,1,0,0
23.36,752.04395,18.15,437,3,2,3,1,0,0
23.36,752.05145,18.18,438,3,3,3,1,0,0
23.37,752.0589,18.19,440,3,3,3,1,0,0
23.37,752.0814,18.18,440,3,3,3,1,0,0
23.38,752.0965,18.19,442,3,3,3,1,0,0
23.38,752.11145,18.19,443,3,3,3,1,0,0
23.38,752.12646,18.22,442,3,3,3,1,0,0
23.39,752.134,18.23,445,3,3,3,1,0,0
23.4,752.149,18.26,448,3,3,3,1,0,0
23.41,752.12646,18.31,448,4,4,4,1,0,0
23.42,752.12646,18.31,451,3,3,3,1,0,0
23.43,752.17145,18.32,450,4,3,4,1,0,0
23.44,752.2014,18.35,454,3,3,3,1,0,0
23.45,752.2089,18.34,459,4,4,4,1,0,0
23.46,752.2089,18.37,458,4,3,4,1,0,0
23.46,752.22394,18.4,459,4,4,4,1,0,0
23.47,752.24646,18.39,460,3,3,3,1,0,0
23.48,752.2615,18.42,462,4,3,4,1,0,0
23.48,752.269,18.46,466,4,4,4,1,0,0
23.49,752.284,18.47,467,4,3,4,1,0,0
23.49,752.284,18.48,468,4,4,4,1,0,0
23.5,752.30646,18.54,470,4,4,4,1,0,0
23.5,752.30646,18.56,471,4,4,4,1,0,0
23.51,752.3365,18.56,474,4,3,4,1,0,0
23.51,752.35144,18.57,476,4,4,4,1,0,0
23.52,752.37396,18.6,478,5,4,5,1,0,0
23.52,752.419,18.58,480,4,3,4,1,0,0
23.52,752.44147,18.64,483,4,3,4,1,0,0
23.52,752.449,18.67,487,4,4,4,1,0,0
23.52,752.49396,18.65,487,4,4,4,1,0,0
23.53,752.56903,18.7,489,4,3,4,1,0,0
23.53,752.5915,18.72,493,4,4,4,1,0,0
23.53,752.5765,18.69,493,4,4,4,1,0,0
23.53,752.614,18.72,495,4,3,4,1,0,0
23.53,752.599,18.74,496,4,4,4,1,0,0
23.53,752.644,18.72,497,5,4,5,1,0,0
23.53,752.659,18.75,500,5,4,5,1,0,0
23.54,752.70404,18.73,502,4,3,4,1,0,0
23.53,752.734,18.77,505,4,4,4,1,0,0
23.54,752.764,18.84,506,4,4,4,1,0,0
23.54,752.7865,18.81,513,6,4,6,1,0,0
23.54,752.83905,18.83,516,6,4,6,1,0,0
23.54,752.82404,18.89,523,6,4,6,1,0,0
23.53,752.83905,18.95,525,7,5,7,1,0,0
23.53,752.854,18.91,527,6,4,6,1,0,0
23.53,752.88403,18.99,534,5,4,5,1,0,0
23.54,752.8765,19.03,545,5,5,5,1,0,0
23.54,752.869,19.03,551,6,5,6,1,0,0
23.53,752.88403,19.07,553,5,4,5,1,0,0
23.54,752.89154,19.07,556,5,5,5,1,0,0
23.54,752.9365,19.09,556,6,5,6,1,0,0
23.54,752.929,19.12,559,7,5,7,1,0,0
23.54,752.9365,19.13,564,5,4,5,1,0,0
23.54,752.9515,19.11,566,5,5,5,1,0,0
23.54,752.989,19.14,571,5,5,5,1,0,0
23.54,752.989,19.13,573,5,5,5,1,0,0
23.54,753.01154,19.14,575,5,4,5,1,0,0
23.55,753.01904,19.16,578,6,6,6,1,0,0
23.55,753.0415,19.14,581,5,5,5,1,0,0
23.55,753.049,19.18,583,6,5,6,1,0,0
23.56,753.064,19.18,591,6,5,6,1,0,0
23.56,753.109,19.15,589,5,4,5,1,0,0
23.57,753.094,19.17,590,5,5,5,1,0,0
23.58,753.109,19.18,590,5,5,5,1,0,0
23.59,753.14655,19.14,589,6,5,6,1,0,0
23.6,753.13153,19.16,591,7,5,7,1,0,0
23.61,753.13904,19.15,595,5,4,5,1,0,0
23.62,753.1165,19.18,604,5,4,5,1,0,0
23.63,753.13153,19.39,630,703,309,703,1,0,1
23.65,753.124,19.81,722,1434,834,1434,1,0,1
23.67,753.13904,19.82,738,32,25,32,1,1,3
23.72,753.14655,20.68,1295,9,7,9,0,1,4
23.74,753.184,20.75,827,34,29,34,0,1,4
23.77,753.229,20.94,865,6,5,6,0,1,4
23.79,753.25903,21.15,866,6,5,6,0,1,4
23.81,753.26654,21.33,884,7,6,7,0,1,4
23.83,753.26654,21.73,947,66,54,66,0,1,4
23.85,753.3191,22,964,9,7,9,0,1,4
