Year,Month,Day,Hour,Minute,Temperature,Pressure,Humidity,PM2.5,PM10,CO2,Critical pollutant InstantAQI,InstantAQI,Door,Window,Occupancy
2023,5,2,16,45,21.7,755,21,103,126,685.33,4,3,0,0,1
2023,5,2,16,50,21.7,755,21,129,158,680.5,4,3,0,0,1
2023,5,2,16,55,21.7,755,21,23,28,680,4,3,0,0,1
2023,5,2,17,5,21.8,755,21,80,102,668,4,7,1,0,0
2023,5,2,17,10,21.8,755,20,12,14,661.5,4,7,1,0,0
2023,5,2,17,15,21.7,755,20,9,10,640.33,4,7,1,0,0
2023,5,2,17,20,21.7,755,19,10,10,608.5,4,7,1,0,0
2023,5,2,17,25,21.6,755,19,9,11,609.67,4,7,1,0,0
2023,5,2,17,30,21.5,755,19,9,11,626,4,7,1,0,0
2023,5,2,17,35,21.5,755,20,9,10,629.67,4,7,1,0,0
2023,5,2,17,40,21.4,755,20,8,10,626,4,7,1,0,0
2023,5,2,17,45,21.3,755,20,8,10,629,4,7,1,0,0
2023,5,2,17,50,21.2,755,20,10,10,626,4,7,1,0,0
2023,5,2,17,55,21.2,755,20,8,9,631.33,4,7,1,0,0
2023,5,2,18,0,21.1,755,20,8,9,634,4,3,0,0,1
2023,5,2,18,5,21.1,755,20,234,303,645,4,3,0,0,1
2023,5,2,18,10,21.2,755,20,766,1162,693,4,3,0,0,1
2023,5,2,18,15,21.3,755,21,596,978,720,4,3,0,0,0
2023,5,2,18,20,21.4,755,20,82,142,708.5,4,3,0,0,0
2023,5,2,18,25,21.6,756,20,49,81,712,4,3,1,0,0
2023,5,2,18,30,21.7,756,20,23,31,721,4,3,1,0,0
2023,5,2,18,35,21.8,756,20,13,15,728,4,3,1,0,0
2023,5,2,18,40,21.9,756,20,9,10,737.5,4,3,1,0,0
2023,5,2,18,45,22,756,20,9,10,754.67,4,3,1,0,0
2023,5,2,18,50,22.1,756,20,8,10,768,4,3,1,0,0
2023,5,2,18,55,22.2,756,20,8,10,776.67,4,3,1,0,0
2023,5,2,19,0,22.2,756,20,8,9,783,4,8,1,0,0
2023,5,2,19,5,22.3,756,20,9,9,788.33,4,8,1,0,0
2023,5,2,19,10,22.4,756,20,8,10,792,4,8,1,0,0
2023,5,2,19,15,22.4,756,20,8,10,793.67,4,8,1,0,0
